game_id,Player,Player_and_number,MIN,FGM-A,3PM-A,FTM-A,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
16,Darrell Green,G02Darrell Green,21,"""1-3""","""1-3""","""1-2""",0,2,2,1,1,0,0,1,4
16,Jaden Workman,G11Jaden Workman,24,"""6-9""","""1-2""","""4-5""",1,3,4,2,0,0,2,1,17
16,Jacob Morgan,G21Jacob Morgan,32,"""4-13""",0-2,"""1-1""",1,5,6,0,0,0,3,0,9
16,SERVES,RESERVES,,,,,,,,,,,,,
16,Brandon Joseph,F00Brandon Joseph,16,"""3-6""",0-0,0-0,3,1,4,0,0,0,1,4,6
16,Onterio Miller,G01Onterio Miller,13,0-4,0-1,0-0,0,0,0,0,0,0,1,3,0
16,Thomas Lewis,G05Thomas Lewis,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
16,Josiah Gregg,F12Josiah Gregg,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
16,Mal Graham,G15Mal Graham,3,0-0,0-0,"""1-2""",0,0,0,0,0,0,0,0,1
16,Darnell Morris Jr.,G20Darnell Morris Jr.,12,0-3,0-2,0-0,0,0,0,0,0,0,0,0,0
16,Peter Capan,G22Peter Capan,2,"""1-1""",0-0,0-0,0,0,0,0,0,0,0,0,2
16,David Nwankwo,F23David Nwankwo,2,0-0,0-0,"""1-2""",1,0,1,0,0,0,0,0,1
16,Jordan Price,G31Jordan Price,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
16,Can Dalli,G32Can Dalli,13,0-4,0-3,0-0,0,2,2,0,0,0,0,1,0
16,BJ Smith,G40BJ Smith,2,0-1,0-0,0-0,0,0,0,0,0,0,0,1,0
16,Stefan Macakanja,G43Stefan Macakanja,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
16,Jon Perry,G44Jon Perry,6,0-2,0-1,0-0,0,0,0,0,0,0,0,0,0
16,James Dugan,F50James Dugan,1,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
16,TEAM,TMTEAM,,,,,2,1,3,,,,0,0,
16,TALS,TOTALS,,20-61,"""4-17""","""9-14""",8,19,27,5,3,0,11,12,53
16,,,,32.80%,23.50%,64.30%,,,,,,,,,
17,ARTERS,STARTERS,,,,,,,,,,,,,
17,Liech Kong,F14Liech Kong,32,"""5-11""",0-3,"""3-7""",1,4,5,0,0,1,2,0,13
17,Darrell Green,G02Darrell Green,37,"""6-10""","""1-3""","""6-9""",0,4,4,1,1,2,2,4,19
17,Jaden Workman,G11Jaden Workman,40,"""7-12""",0-0,"""6-8""",1,5,6,0,0,0,3,3,20
17,Jacob Morgan,G21Jacob Morgan,35,"""8-15""",0-2,"""7-8""",1,2,3,6,4,0,3,4,23
17,Can Dalli,G32Can Dalli,18,0-1,0-0,0-0,0,2,2,1,2,0,2,3,0
17,SERVES,RESERVES,,,,,,,,,,,,,
17,Brandon Joseph,F00Brandon Joseph,12,"""2-4""",0-0,0-2,0,2,2,0,0,0,0,2,4
17,Onterio Miller,G01Onterio Miller,34,"""3-9""","""1-4""","""2-4""",2,3,5,1,1,1,0,5,9
17,Darnell Morris Jr.,G20Darnell Morris Jr.,13,"""2-3""",0-0,"""1-2""",0,1,1,0,0,0,1,0,5
17,Jon Perry,G44Jon Perry,3,"""1-1""","""1-1""",0-0,1,1,2,1,0,0,0,0,3
17,Alex Miller,F45Alex Miller,1,0-0,0-0,0-0,0,0,0,0,0,1,0,0,0
17,TEAM,TMTEAM,,,,,2,4,6,,,,1,0,
17,TALS,TOTALS,,34-66,"""3-13""",25-40,8,28,36,10,8,5,14,21,96
17,,,,51.50%,23.10%,62.50%,,,,,,,,,
18,ARTERS,STARTERS,,,,,,,,,,,,,
18,Liech Kong,F14Liech Kong,39,"""6-12""","""4-8""","""1-2""",1,9,10,3,1,1,1,3,17
18,Alex Miller,F45Alex Miller,20,"""4-10""",0-0,0-0,1,1,2,1,0,2,3,5,8
18,Darrell Green,G02Darrell Green,25,"""3-9""","""2-6""","""3-3""",0,2,2,2,1,0,1,3,11
18,Jaden Workman,G11Jaden Workman,21,0-2,0-0,0-0,0,1,1,4,0,0,2,1,0
18,Jacob Morgan,G21Jacob Morgan,35,"""5-15""",0-2,"""6-8""",1,4,5,3,2,0,2,2,16
18,SERVES,RESERVES,,,,,,,,,,,,,
18,Brandon Joseph,F00Brandon Joseph,20,"""1-2""",0-0,"""2-2""",4,2,6,2,0,1,2,4,4
18,Onterio Miller,G01Onterio Miller,24,"""4-9""","""1-2""",0-0,4,2,6,0,1,0,0,0,9
18,Darnell Morris Jr.,G20Darnell Morris Jr.,6,"""1-2""",0-1,0-0,0,2,2,0,0,0,1,1,2
18,Can Dalli,G32Can Dalli,8,"""1-3""",0-2,0-0,0,0,0,0,0,0,1,0,2
18,Jon Perry,G44Jon Perry,2,0-1,0-0,0-0,0,1,1,0,0,0,0,0,0
18,TEAM,TMTEAM,,,,,4,2,6,,,,0,0,
18,TALS,TOTALS,,25-65,"""7-21""","""12-15""",15,26,41,15,5,4,13,19,69
18,,,,38.50%,33.30%,80.00%,,,,,,,,,
19,ARTERS,STARTERS,,,,,,,,,,,,,
19,Liech Kong,F14Liech Kong,36,"""4-10""","""1-4""","""2-4""",3,5,8,0,1,2,4,1,11
19,Alex Miller,F45Alex Miller,12,"""1-3""",0-0,0-0,1,1,2,0,1,0,1,1,2
19,Darrell Green,G02Darrell Green,29,"""3-5""","""2-4""","""3-4""",2,4,6,0,0,1,1,1,11
19,Jaden Workman,G11Jaden Workman,24,"""2-3""","""1-1""",0-1,2,1,3,2,0,0,1,1,5
19,Jacob Morgan,G21Jacob Morgan,36,"""2-8""","""1-3""","""8-8""",0,8,8,3,1,0,5,1,13
19,SERVES,RESERVES,,,,,,,,,,,,,
19,Brandon Joseph,F00Brandon Joseph,16,0-3,0-0,"""1-2""",1,6,7,2,0,3,1,3,1
19,Onterio Miller,G01Onterio Miller,24,"""3-6""","""1-3""","""5-7""",0,4,4,0,1,0,2,3,12
19,Darnell Morris Jr.,G20Darnell Morris Jr.,19,"""3-9""","""3-6""",0-0,0,3,3,1,1,0,1,1,9
19,Can Dalli,G32Can Dalli,4,0-2,0-2,0-0,0,0,0,0,0,0,0,2,0
19,TEAM,TMTEAM,,,,,2,1,3,,,,0,0,
19,TALS,TOTALS,,18-49,"""9-23""",19-26,11,33,44,8,5,6,16,14,64
19,,,,36.70%,39.10%,73.10%,,,,,,,,,
20,ARTERS,STARTERS,,,,,,,,,,,,,
20,Alex Miller,F45Alex Miller,19,"""1-1""",0-0,"""1-1""",0,5,5,3,1,1,3,4,3
20,Onterio Miller,G01Onterio Miller,25,"""3-7""","""1-4""",0-0,1,3,4,0,0,0,2,1,7
20,Darrell Green,G02Darrell Green,22,"""5-12""",0-4,0-0,2,1,3,0,1,0,4,1,10
20,Jaden Workman,G11Jaden Workman,27,"""1-6""",0-2,0-0,1,1,2,1,3,1,4,5,2
20,Jacob Morgan,G21Jacob Morgan,32,"8-15""",0-1,"""1-3""",0,5,5,2,1,0,3,1,17
20,SERVES,RESERVES,,,,,,,,,,,,,
20,Brandon Joseph,F00Brandon Joseph,18,"""2-6""",0-0,"""1-2""",1,8,9,0,0,1,0,4,5
20,Thomas Lewis,G05Thomas Lewis,4,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
20,Josiah Gregg,F12Josiah Gregg,3,0-0,0-0,0-0,0,0,0,0,0,0,0,2,0
20,Mal Graham,G15Mal Graham,4,"""1-2""",0-0,0-0,0,0,0,0,0,0,1,0,2
20,Darnell Morris Jr.,G20Darnell Morris Jr.,26,"""5-10""",0-3,"""2-2""",1,3,4,0,0,0,1,0,12
20,Peter Capan,G22Peter Capan,4,"""1-1""",0-0,0-0,0,0,0,0,0,0,0,0,2
20,Can Dalli,G32Can Dalli,12,"""2-3""","""1-2""",0-0,0,1,1,0,0,0,2,0,5
20,Jon Perry,G44Jon Perry,4,0-1,0-1,0-0,0,1,1,0,0,0,0,1,0
20,TEAM,TMTEAM,,,,,1,0,1,,,,0,0,
20,TALS,TOTALS,,29-65,"""2-18""","""5-8""",7,28,35,6,6,3,20,19,65
20,,,,44.60%,11.10%,62.50%,,,,,,,,,
21,ARTERS,STARTERS,,,,,,,,,,,,,
21,Alex Miller,F45Alex Miller,27,"""3-7""",0-0,"""1-3""",2,6,8,1,1,0,2,1,7
21,Onterio Miller,G01Onterio Miller,20,"""1-7""",0-4,0-0,1,1,2,0,0,0,2,4,2
21,Darrell Green,G02Darrell Green,27,"""5-11""",0-5,"""3-4""",1,5,6,0,0,1,1,0,13
21,Jaden Workman,G11Jaden Workman,28,"""2-3""",0-1,"""4-5""",0,1,1,2,0,0,1,1,8
21,Jacob Morgan,G21Jacob Morgan,34,"""5-13""","""1-1""","""5-6""",2,4,6,3,1,1,3,3,16
21,SERVES,RESERVES,,,,,,,,,,,,,
21,Brandon Joseph,F00Brandon Joseph,17,"""3-5""",0-0,"""4-6""",3,2,5,1,1,0,1,3,10
21,Thomas Lewis,G05Thomas Lewis,3,0-0,0-0,"""2-2""",0,1,1,0,0,0,0,0,2
21,Josiah Gregg,F12Josiah Gregg,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
21,Mal Graham,G15Mal Graham,4,"""2-2""","""2-2""",0-0,0,0,0,0,0,0,0,1,6
21,Darnell Morris Jr.,G20Darnell Morris Jr.,18,"""1-6""",0-1,0-0,1,3,4,1,0,0,4,5,2
21,Peter Capan,G22Peter Capan,2,0-0,0-0,0-0,0,0,0,1,0,0,1,1,0
21,Can Dalli,G32Can Dalli,15,"""2-3""","""2-3""",0-0,0,0,0,1,2,0,0,1,6
21,Jon Perry,G44Jon Perry,5,0-1,0-0,0-0,1,1,2,0,0,0,0,0,0
21,TEAM,TMTEAM,,,,,2,1,3,,,,1,0,
21,TALS,TOTALS,,24-58,"""5-17""",19-26,13,25,38,10,5,2,16,20,72
21,,,,41.40%,29.40%,73.10%,,,,,,,,,
22,ARTERS,STARTERS,,,,,,,,,,,,,
22,Alex Miller,F45Alex Miller,24,"""2-4""",0-0,0-0,1,2,3,2,0,1,1,1,4
22,Onterio Miller,G01Onterio Miller,27,"""6-10""","""3-6""","""3-3""",0,4,4,1,0,0,1,0,18
22,Darrell Green,G02Darrell Green,32,"""3-6""","""1-3""","""2-2""",1,6,7,3,0,0,4,2,9
22,Jaden Workman,G11Jaden Workman,27,"""3-7""",0-0,"""4-6""",0,2,2,0,1,0,5,3,10
22,Jacob Morgan,G21Jacob Morgan,40,"""5-10""",0-0,"""4-6""",1,7,8,6,3,0,4,2,14
22,SERVES,RESERVES,,,,,,,,,,,,,
22,Brandon Joseph,F00Brandon Joseph,19,"""5-7""",0-0,"""2-4""",3,1,4,1,0,1,3,5,12
22,Darnell Morris Jr.,G20Darnell Morris Jr.,15,"""2-8""","""1-3""","""3-4""",2,2,4,1,0,0,0,3,8
22,Can Dalli,G32Can Dalli,16,"""4-8""","""3-5""","""1-2""",1,3,4,0,1,0,0,0,12
22,TEAM,TMTEAM,,,,,3,2,5,,,,2,0,
22,TALS,TOTALS,,30-60,"""8-17""",19-27,12,29,41,14,5,2,20,16,87
22,,,,50.00%,47.10%,70.40%,,,,,,,,,
23,ARTERS,STARTERS,,,,,,,,,,,,,
23,Alex Miller,F45Alex Miller,18,0-1,0-0,0-0,0,0,0,1,0,2,2,4,0
23,Onterio Miller,G01Onterio Miller,27,"""5-10""","""2-6""",0-1,0,5,5,0,3,0,2,1,12
23,Darrell Green,G02Darrell Green,31,"""4-14""","""2-8""","""1-2""",0,5,5,2,3,0,3,3,11
23,Jaden Workman,G11Jaden Workman,33,"""1-4""",0-0,"""5-6""",0,5,5,3,0,0,2,2,7
23,Jacob Morgan,G21Jacob Morgan,31,"""5-9""",0-0,"""4-5""",3,6,9,5,2,0,3,4,14
23,SERVES,RESERVES,,,,,,,,,,,,,
23,Brandon Joseph,F00Brandon Joseph,17,"""7-7""",0-0,"""4-6""",2,5,7,2,2,1,2,5,18
23,Thomas Lewis,G05Thomas Lewis,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
23,Josiah Gregg,F12Josiah Gregg,4,0-0,0-0,0-0,0,1,1,0,0,0,2,3,0
23,Mal Graham,G15Mal Graham,3,0-1,0-0,0-0,0,1,1,0,1,0,2,2,0
23,Darnell Morris Jr.,G20Darnell Morris Jr.,20,"""3-5""","""2-3""","""1-2""",0,4,4,1,0,1,1,1,9
23,Peter Capan,G22Peter Capan,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
23,Frank Pena,G25Frank Pena,2,0-0,0-0,0-0,0,0,0,0,0,0,0,2,0
23,Can Dalli,G32Can Dalli,10,"""1-4""","""1-3""","""1-2""",1,0,1,0,0,0,0,1,4
23,TEAM,TMTEAM,,,,,4,2,6,,,,1,0,
23,TALS,TOTALS,,26-55,"""7-20""",16-24,10,34,44,14,11,4,20,28,75
23,,,,47.30%,35.00%,66.70%,,,,,,,,,
24,ARTERS,STARTERS,,,,,,,,,,,,,
24,Alex Miller,F45Alex Miller,15,0-0,0-0,0-0,1,0,1,1,1,0,0,1,0
24,Onterio Miller,G01Onterio Miller,20,"""1-5""",0-3,0-0,0,4,4,1,0,0,1,1,2
24,Darrell Green,G02Darrell Green,36,"""6-12""","""3-7""","""6-6""",2,2,4,0,0,0,3,4,21
24,Jaden Workman,G11Jaden Workman,28,"""1-6""",0-1,0-0,1,3,4,2,0,1,2,1,2
24,Jacob Morgan,G21Jacob Morgan,36,"""8-17""",0-3,"""2-3""",0,3,3,1,3,0,1,1,18
24,SERVES,RESERVES,,,,,,,,,,,,,
24,Brandon Joseph,F00Brandon Joseph,30,"""7-9""",0-0,"""5-7""",3,4,7,0,1,0,5,4,19
24,Darnell Morris Jr.,G20Darnell Morris Jr.,20,"""2-7""","""1-3""","""1-3""",2,1,3,0,0,1,0,4,6
24,Can Dalli,G32Can Dalli,14,"""1-3""","""1-2""",0-0,0,0,0,0,0,0,0,0,3
24,Jon Perry,G44Jon Perry,1,0-1,0-1,0-0,0,0,0,0,0,0,1,0,0
24,TEAM,TMTEAM,,,,,1,6,7,,,,0,0,
24,TALS,TOTALS,,26-60,"""5-20""",14-19,10,23,33,5,5,2,13,16,71
24,,,,43.30%,25.00%,73.70%,,,,,,,,,
25,ARTERS,STARTERS,,,,,,,,,,,,,
25,Alex Miller,F45Alex Miller,23,"""1-3""",0-0,0-0,0,5,5,0,0,1,0,0,2
25,Onterio Miller,G01Onterio Miller,28,"""5-12""","""5-12""",0-0,1,2,3,1,1,0,3,0,15
25,Darrell Green,G02Darrell Green,32,"""4-10""","""2-7""","""4-5""",0,7,7,0,2,0,1,3,14
25,Jaden Workman,G11Jaden Workman,26,"""4-7""","""1-2""","""3-4""",0,1,1,4,4,1,0,0,12
25,Jacob Morgan,G21Jacob Morgan,34,"""9-15""","""1-2""","""2-2""",1,3,4,3,4,0,1,2,21
25,SERVES,RESERVES,,,,,,,,,,,,,
25,Brandon Joseph,F00Brandon Joseph,22,"""3-8""",0-0,"""1-2""",3,4,7,3,2,0,1,3,7
25,Thomas Lewis,G05Thomas Lewis,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
25,Josiah Gregg,F12Josiah Gregg,2,"""1-1""",0-0,0-0,0,0,0,0,0,0,0,0,2
25,Mal Graham,G15Mal Graham,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
25,Darnell Morris Jr.,G20Darnell Morris Jr.,13,"""1-3""",0-2,0-0,1,2,3,2,0,0,2,1,2
25,Peter Capan,G22Peter Capan,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
25,Frank Pena,G25Frank Pena,2,0-1,0-0,0-0,0,0,0,0,0,0,0,1,0
25,Can Dalli,G32Can Dalli,12,0-2,0-1,"""1-3""",0,1,1,0,1,0,0,2,1
25,TEAM,TMTEAM,,,,,3,2,5,,,,0,0,
25,TALS,TOTALS,,28-63,"""9-26""","""11-16""",9,27,36,13,14,2,8,12,76
25,,,,44.40%,34.60%,68.80%,,,,,,,,,
26,ARTERS,STARTERS,,,,,,,,,,,,,
26,Alex Miller,F45Alex Miller,12,0-1,0-0,"""2-2""",2,4,6,1,0,0,3,1,2
26,Onterio Miller,G01Onterio Miller,25,"""2-9""",0-6,0-0,0,3,3,2,0,0,2,1,4
26,Darrell Green,G02Darrell Green,28,"""5-12""","""2-7""","""1-1""",0,0,0,0,1,0,0,4,13
26,Jaden Workman,G11Jaden Workman,23,"""3-8""","""1-5""",0-2,0,3,3,1,1,0,2,3,7
26,Jacob Morgan,G21Jacob Morgan,38,"""9-16""","""1-3""","""3-3""",1,4,5,2,3,0,1,3,22
26,SERVES,RESERVES,,,,,,,,,,,,,
26,Brandon Joseph,F00Brandon Joseph,23,"""1-6""",0-0,0-2,2,8,10,2,2,1,3,1,2
26,Thomas Lewis,G05Thomas Lewis,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
26,Josiah Gregg,F12Josiah Gregg,2,"""1-1""",0-0,0-0,0,0,0,0,0,0,1,0,2
26,Liech Kong,F14Liech Kong,17,"""1-3""",0-1,0-0,0,2,2,1,0,0,3,0,2
26,Mal Graham,G15Mal Graham,2,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
26,Darnell Morris Jr.,G20Darnell Morris Jr.,18,"""2-5""",0-3,"""1-1""",1,2,3,0,0,1,1,0,5
26,Peter Capan,G22Peter Capan,2,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
26,Frank Pena,G25Frank Pena,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
26,Can Dalli,G32Can Dalli,6,0-3,0-2,0-0,0,1,1,0,0,0,1,1,0
26,TEAM,TMTEAM,,,,,1,2,3,,,,0,0,
26,TALS,TOTALS,,24-65,"""4-28""","""7-11""",7,30,37,9,7,2,17,14,59
26,,,,36.90%,14.30%,63.60%,,,,,,,,,
